"Hamilton Square CDP, New Jersey",2014,4417,3500,79.2,5201,1610,31,5672,1368,24.1,139,2997,819,27.3,693,23.1,2483,27.6,,
"Hammonton town, New Jersey",2014,5437,3818,70.2,5922,2069,34.9,6662,2188,32.8,28,3309,799,24.1,622,18.8,4282,40.6,,
"Hampton borough, New Jersey",2014,475,312,65.7,455,156,34.3,535,160,29.9,10,237,37,15.6,84,35.4,253,28.8,,
"Hancocks Bridge CDP, New Jersey",2014,68,45,66.2,59,16,27.1,70,37,52.9,3,89,19,21.3,0,0,43,42.6,,
"Harlingen CDP, New Jersey",2014,110,59,53.6,59,0,0,143,29,20.3,0,75,0,0,25,33.3,0,0,,
"Harmony CDP, New Jersey",2014,141,110,78,137,30,21.9,174,48,27.6,7,103,44,42.7,21,20.4,152,61.3,,
"Harrington Park borough, New Jersey",2014,1570,1268,80.8,1772,307,17.3,1930,484,25.1,45,1354,346,25.6,231,17.1,496,15.8,,
"Harrison town, New Jersey",2014,5172,3554,68.7,6301,2864,45.5,5840,1954,33.5,108,4046,599,14.8,1653,40.9,3111,30.7,,
"Harvey Cedars borough, New Jersey",2014,252,160,63.5,201,33,16.4,252,19,7.5,0,50,12,24,12,24,57,13.2,,
"Hasbrouck Heights borough, New Jersey",2014,4539,3266,72,4774,1726,36.2,5324,1464,27.5,51,2854,769,26.9,590,20.7,2757,31.9,,
"Haworth borough, New Jersey",2014,1162,949,81.7,1321,323,24.5,1373,283,20.6,21,1029,287,27.9,186,18.1,224,10,,
"Hawthorne borough, New Jersey",2014,6991,5019,71.8,7240,2343,32.4,8048,2116,26.3,211,4513,755,16.7,1199,26.6,4435,33.7,,
"Heathcote CDP, New Jersey",2014,2350,1477,62.9,2229,855,38.4,2315,617,26.7,40,1501,241,16.1,313,20.9,341,8.4,,
"Helmetta borough, New Jersey",2014,879,645,73.4,924,300,32.5,1027,289,28.1,15,604,163,27,179,29.6,425,25.4,,
"High Bridge borough, New Jersey",2014,1446,1010,69.8,1429,381,26.7,1406,323,23,61,853,182,21.3,198,23.2,558,22,,
"Highland Lakes CDP, New Jersey",2014,1861,1486,79.8,1954,553,28.3,1992,443,22.2,37,1184,66,5.6,354,29.9,1149,33,,
"Highland Park borough, New Jersey",2014,5645,3224,57.1,5318,2152,40.5,5750,1914,33.3,208,4457,670,15,1552,34.8,1513,16,,
"Highlands borough, New Jersey",2014,2395,1122,46.8,2209,966,43.7,2115,679,32.1,62,888,140,15.8,336,37.8,1183,30.3,,
"Hightstown borough, New Jersey",2014,2071,1320,63.7,2395,787,32.9,2099,475,22.6,159,866,157,18.1,174,20.1,743,18.7,,
"Hillsdale borough, New Jersey",2014,3494,2861,81.9,3910,1154,29.5,4340,995,22.9,27,2993,699,23.4,481,16.1,1268,17.9,,
"Hi-Nella borough, New Jersey",2014,345,192,55.7,302,124,41.1,383,155,40.5,3,173,42,24.3,60,34.7,171,32.2,,
"Hoboken city, New Jersey",2014,24330,9641,39.6,22480,13102,58.3,23218,12458,53.7,990,9564,833,8.7,5177,54.1,3706,9.4,,
"Ho-Ho-Kus borough, New Jersey",2014,1406,1039,73.9,1601,480,30,1578,324,20.5,77,1221,221,18.1,229,18.8,254,9,,
"Holiday City South CDP, New Jersey",2014,2172,1028,47.3,1329,233,17.5,2189,431,19.7,23,261,94,36,122,46.7,1415,42.3,,
"Holiday City-Berkeley CDP, New Jersey",2014,7832,3334,42.6,4688,544,11.6,7311,648,8.9,0,146,34,23.3,105,71.9,6248,52.4,,
"Holiday Heights CDP, New Jersey",2014,1358,729,53.7,956,172,18,1249,39,3.1,0,0,0,-,0,-,1016,46.1,,
"Hopatcong borough, New Jersey",2014,5540,4038,72.9,6093,1869,30.7,6193,1570,25.4,115,3503,694,19.8,728,20.8,3466,32.3,,
"Hope CDP, New Jersey",2014,82,64,78,84,15,17.9,84,19,22.6,9,18,6,33.3,0,0,58,38.9,,
"Hopewell borough, New Jersey",2014,771,536,69.5,716,177,24.7,833,182,21.8,17,439,97,22.1,65,14.8,163,11.9,,
"Hutchinson CDP, New Jersey",2014,45,45,100,52,3,5.8,45,0,0,0,31,0,0,3,9.7,56,59.6,,
"Interlaken borough, New Jersey",2014,364,251,69,327,71,21.7,399,86,21.6,10,144,43,29.9,34,23.6,109,16.7,,
"Iselin CDP, New Jersey",2014,6180,4851,78.5,7882,2635,33.4,7475,1677,22.4,141,4321,735,17,1314,30.4,3514,26.4,,
"Island Heights borough, New Jersey",2014,701,500,71.3,648,183,28.2,828,217,26.2,10,366,76,20.8,107,29.2,296,23.3,,
"Jamesburg borough, New Jersey",2014,2233,1563,70,2234,846,37.9,2412,702,29.1,130,1433,389,27.1,281,19.6,1503,37.7,,
"Jersey City city, New Jersey",2014,96634,58768,60.8,104209,48172,46.2,106557,43212,40.6,3962,60491,10713,17.7,19999,33.1,41682,23.4,,
"Johnsonburg CDP, New Jersey",2014,33,17,51.5,41,10,24.4,24,17,70.8,0,18,10,55.6,0,0,19,34.5,,
"Juliustown CDP, New Jersey",2014,113,78,69,137,47,34.3,115,32,27.8,0,54,12,22.2,17,31.5,146,66.7,,
"Keansburg borough, New Jersey",2014,4162,2351,56.5,3891,1540,39.6,4507,1674,37.1,116,1936,515,26.6,496,25.6,2870,39.9,,
"Kearny town, New Jersey",2014,13691,10601,77.4,16832,6694,39.8,16979,4928,29,624,10853,2494,23,3079,28.4,10291,36.8,,
"Kendall Park CDP, New Jersey",2014,3376,2769,82,4163,1233,29.6,3982,930,23.4,26,3035,623,20.5,648,21.4,1500,21.5,,
"Kenilworth borough, New Jersey",2014,2679,2024,75.6,3307,1168,35.3,3404,893,26.2,53,2074,486,23.4,519,25,1888,34.2,,
"Kenvil CDP, New Jersey",2014,945,641,67.8,1112,349,31.4,1163,338,29.1,45,653,151,23.1,254,38.9,652,34.5,,
"Keyport borough, New Jersey",2014,3142,1649,52.5,2857,967,33.8,3079,822,26.7,70,1537,282,18.3,322,20.9,1865,35.2,,
"Kingston CDP, New Jersey",2014,596,271,45.5,453,178,39.3,609,170,27.9,0,263,43,16.3,64,24.3,171,18.4,,
"Kingston Estates CDP, New Jersey",2014,2328,1678,72.1,2333,673,28.8,2611,697,26.7,36,1695,276,16.3,436,25.7,1103,26.5,,
"Kinnelon borough, New Jersey",2014,3610,2970,82.3,4026,1187,29.5,4138,897,21.7,32,2970,718,24.2,548,18.5,1008,14.5,,
"Lake Como borough, New Jersey",2014,727,401,55.2,693,340,49.1,666,209,31.4,4,394,50,12.7,102,25.9,327,27.8,,
"Lake Mohawk CDP, New Jersey",2014,3609,2640,73.2,3807,1097,28.8,4113,1018,24.8,93,2923,877,30,621,21.2,1035,16,,
"Lake Telemark CDP, New Jersey",2014,420,301,71.7,544,190,34.9,496,148,29.8,10,324,93,28.7,79,24.4,202,23.6,,
"Lakehurst borough, New Jersey",2014,846,642,75.9,1006,353,35.1,1009,341,33.8,46,768,162,21.1,204,26.6,743,45.6,,
"Lakewood CDP, New Jersey",2014,10051,8775,87.3,14691,6062,41.3,14022,4471,31.9,1631,24298,3921,16.1,5727,23.6,5665,28.1,,
"Lambertville city, New Jersey",2014,2043,939,46,1722,635,36.9,1635,347,21.2,67,554,50,9,105,19,558,17.2,,
"Laurel Lake CDP, New Jersey",2014,1086,724,66.7,1055,305,28.9,1057,295,27.9,30,893,186,20.8,53,5.9,850,45.1,,
"Laurel Springs borough, New Jersey",2014,680,456,67.1,803,334,41.6,769,198,25.7,29,473,87,18.4,146,30.9,495,37.9,,
"Laurence Harbor CDP, New Jersey",2014,2634,1755,66.6,2773,1007,36.3,2968,915,30.8,96,1284,319,24.8,281,21.9,1981,39.7,,
"Lavallette borough, New Jersey",2014,921,638,69.3,872,132,15.1,976,132,13.5,6,273,88,32.2,49,17.9,529,30.6,,
"Lawnside borough, New Jersey",2014,1089,763,70.1,1083,482,44.5,1318,428,32.5,33,777,236,30.4,149,19.2,616,31.1,,
"Lawrenceville CDP, New Jersey",2014,1711,927,54.2,1490,510,34.2,1543,426,27.6,0,686,68,9.9,276,40.2,393,14,,
"Lebanon borough, New Jersey",2014,720,443,61.5,702,262,37.3,759,223,29.4,20,511,166,32.5,116,22.7,255,20.8,,
"Leisure Knoll CDP, New Jersey",2014,1485,684,46.1,980,106,10.8,1473,40,2.7,0,118,0,0,118,100,1344,56.9,,
"Leisure Village CDP, New Jersey",2014,2531,881,34.8,1529,456,29.8,2444,440,18,15,325,137,42.2,36,11.1,1529,42.4,,
"Leisure Village East CDP, New Jersey",2014,2522,972,38.5,1419,117,8.2,2257,184,8.2,0,85,0,0,72,84.7,1634,44.5,,
"Leisure Village West CDP, New Jersey",2014,2333,805,34.5,1227,226,18.4,2064,130,6.3,0,10,0,0,10,100,1399,42.6,,
"Leisuretowne CDP, New Jersey",2014,2090,1093,52.3,1518,273,18,2011,166,8.3,0,237,65,27.4,68,28.7,1571,46.9,,
"Leonardo CDP, New Jersey",2014,946,684,72.3,885,276,31.2,1024,284,27.7,53,492,36,7.3,195,39.6,409,24.3,,
"Leonia borough, New Jersey",2014,3362,2596,77.2,3612,1044,28.9,3829,742,19.4,89,2375,483,20.3,566,23.8,1089,17,,
"Lincoln Park borough, New Jersey",2014,3862,2737,70.9,4451,1538,34.6,4515,1091,24.2,135,2042,415,20.3,615,30.1,2641,33.3,,
"Lincroft CDP, New Jersey",2014,2114,1757,83.1,2514,647,25.7,2508,484,19.3,86,1966,451,22.9,492,25,744,17.3,,
"Linden city, New Jersey",2014,14400,9996,69.4,16117,6623,41.1,18204,6581,36.2,581,10024,2179,21.7,3211,32,11137,38.4,,
"Lindenwold borough, New Jersey",2014,7344,4042,55,6584,3194,48.5,7835,3526,45,520,3771,863,22.9,1197,31.7,4359,37.3,,
"Linwood city, New Jersey",2014,2537,1875,73.9,2746,662,24.1,2889,603,20.9,75,1665,385,23.1,270,16.2,1058,21.1,,
"Little Ferry borough, New Jersey",2014,4160,2681,64.4,4458,1586,35.6,4669,1429,30.6,147,2362,648,27.4,631,26.7,2407,31,,
"Little Silver borough, New Jersey",2014,2113,1654,78.3,2041,512,25.1,2384,471,19.8,85,1627,311,19.1,170,10.4,507,12.9,,
"Loch Arbour village, New Jersey",2014,73,47,64.4,81,31,38.3,77,26,33.8,2,54,2,3.7,15,27.8,35,24.3,,
"Lodi borough, New Jersey",2014,9240,5872,63.5,9279,4005,43.2,10847,3979,36.7,73,6757,1348,19.9,2099,31.1,5708,33.8,,
"Long Branch city, New Jersey",2014,11883,7080,59.6,12187,4998,41,12089,4249,35.1,787,7223,1028,14.2,1987,27.5,6796,33,,
"Long Valley CDP, New Jersey",2014,586,460,78.5,698,202,28.9,653,113,17.3,30,424,92,21.7,92,21.7,185,15.7,,
"Longport borough, New Jersey",2014,504,279,55.4,428,64,15,484,68,14,0,100,18,18,49,49,249,29.2,,
"Lopatcong Overlook CDP, New Jersey",2014,245,148,60.4,143,23,16.1,227,20,8.8,0,95,0,0,10,10.5,66,19,,
"Madison borough, New Jersey",2014,5532,3870,70,5970,2085,34.9,6917,2169,31.4,138,5108,799,15.6,1913,37.5,1607,15.8,,
"Madison Park CDP, New Jersey",2014,2619,1682,64.2,2810,1151,41,2906,984,33.9,83,1494,374,25,406,27.2,1480,31.2,,
"Magnolia borough, New Jersey",2014,1655,1045,63.1,1921,888,46.2,1748,560,32,43,1016,249,24.5,349,34.4,1333,43.2,,
"Manahawkin CDP, New Jersey",2014,949,720,75.9,1093,507,46.4,1134,388,34.2,33,671,201,30,271,40.4,488,29.6,,
"Manasquan borough, New Jersey",2014,2452,1447,59,2433,739,30.4,2518,650,25.8,13,1445,404,28,306,21.2,862,20.3,,
"Mantoloking borough, New Jersey",2014,174,122,70.1,167,26,15.6,169,18,10.7,0,27,11,40.7,1,3.7,19,6.1,,
"Manville borough, New Jersey",2014,3874,2629,67.9,4464,1800,40.3,4269,952,22.3,56,2175,438,20.1,475,21.8,3748,49.1,,
"Margate City city, New Jersey",2014,3272,1762,53.9,2565,636,24.8,3178,493,15.5,17,748,164,21.9,124,16.6,1286,24.3,,
"Marksboro CDP, New Jersey",2014,25,19,76,28,7,25,29,7,24.1,0,11,7,63.6,4,36.4,9,19.6,,
"Marlton CDP, New Jersey",2014,4105,2726,66.4,4463,1671,37.4,4377,1329,30.4,122,2227,463,20.8,524,23.5,2281,29.9,,
"Martinsville CDP, New Jersey",2014,4080,3348,82.1,4888,1435,29.4,5079,1076,21.2,85,2975,856,28.8,547,18.4,1462,17.3,,
"Matawan borough, New Jersey",2014,3415,2208,64.7,3302,933,28.3,3751,1132,30.2,149,1891,379,20,413,21.8,1596,25.6,,
"Mays Landing CDP, New Jersey",2014,735,465,63.3,621,198,31.9,801,186,23.2,9,366,49,13.4,72,19.7,418,31.4,,
"Maywood borough, New Jersey",2014,3610,2527,70,3946,1491,37.8,4196,1187,28.3,29,2231,583,26.1,566,25.4,2091,30.5,,
"McGuire AFB CDP, New Jersey",2014,1244,1141,91.7,1660,518,31.2,1410,211,15,190,1617,202,12.5,391,24.2,439,20.4,,
"Medford Lakes borough, New Jersey",2014,1536,1198,78,1731,434,25.1,1567,260,16.6,15,1089,291,26.7,197,18.1,501,17.5,,
"Mendham borough, New Jersey",2014,1702,1320,77.6,1759,408,23.2,2095,414,19.8,25,1709,426,24.9,323,18.9,453,13.8,,
"Mercerville CDP, New Jersey",2014,4894,3522,72,5246,1583,30.2,5652,1371,24.3,134,2733,576,21.1,702,25.7,3074,32.2,,
"Merchantville borough, New Jersey",2014,1527,869,56.9,1329,438,33,1720,576,33.5,30,741,116,15.7,169,22.8,748,28.5,,
"Metuchen borough, New Jersey",2014,5149,3674,71.4,5161,1637,31.7,5769,1274,22.1,144,3352,568,16.9,622,18.6,1480,15.2,,
"Middlebush CDP, New Jersey",2014,849,610,71.8,1032,377,36.5,976,170,17.4,0,539,172,31.9,105,19.5,603,34.7,,
"Middlesex borough, New Jersey",2014,4902,3653,74.5,5300,1729,32.6,5976,1657,27.7,216,3414,808,23.7,863,25.3,3091,33,,
"Midland Park borough, New Jersey",2014,2811,1900,67.6,2641,661,25,3086,758,24.6,120,1647,341,20.7,180,10.9,1293,25.1,,
"Milford borough, New Jersey",2014,462,250,54.1,456,154,33.8,476,136,28.6,11,205,61,29.8,53,25.9,302,37.2,,
"Millstone borough, New Jersey",2014,173,114,65.9,158,38,24.1,198,60,30.3,9,117,34,29.1,24,20.5,98,32.6,,
"Milltown borough, New Jersey",2014,2602,2009,77.2,2872,854,29.7,2921,576,19.7,0,1513,295,19.5,274,18.1,1509,28.5,,
"Millville city, New Jersey",2014,10258,6660,64.9,10794,4058,37.6,11640,3952,34,445,7055,1396,19.8,1324,18.8,7750,41.4,,
"Monmouth Beach borough, New Jersey",2014,1526,981,64.3,1228,200,16.3,1438,225,15.6,19,779,93,11.9,130,16.7,485,19.4,,
"Monmouth Junction CDP, New Jersey",2014,983,751,76.4,1055,347,32.9,1325,355,26.8,37,1012,397,39.2,79,7.8,311,16.8,,
"Montvale borough, New Jersey",2014,2733,2327,85.1,3081,1037,33.7,3164,632,20,74,2419,374,15.5,583,24.1,1187,22.6,,
"Moonachie borough, New Jersey",2014,1013,742,73.2,1063,300,28.2,1266,341,26.9,5,487,106,21.8,118,24.2,931,45.1,,
"Moorestown-Lenola CDP, New Jersey",2014,5233,3847,73.5,5524,1689,30.6,6068,1613,26.6,66,4058,1006,24.8,909,22.4,1738,17.7,,
"Morganville CDP, New Jersey",2014,1585,1432,90.3,1946,539,27.7,1918,329,17.2,56,1364,305,22.4,200,14.7,720,21.8,,
"Morris Plains borough, New Jersey",2014,2100,1484,70.7,2231,689,30.9,2425,605,24.9,57,1224,303,24.8,236,19.3,809,20,,
"Morristown town, New Jersey",2014,7841,3756,47.9,7759,3740,48.2,8357,3779,45.2,119,3436,810,23.6,861,25.1,3489,25.2,,
"Mount Arlington borough, New Jersey",2014,2344,1433,61.1,1899,482,25.4,2543,537,21.1,31,1142,226,19.8,357,31.3,1313,32.6,,
"Mount Ephraim borough, New Jersey",2014,1799,1128,62.7,1861,842,45.2,1951,600,30.8,27,1146,208,18.2,305,26.6,1271,40.2,,
"Mount Hermon CDP, New Jersey",2014,43,37,86,49,14,28.6,54,15,27.8,0,31,7,22.6,3,9.7,23,27.7,,
"Mountain Lake CDP, New Jersey",2014,320,200,62.5,344,105,30.5,297,59,19.9,5,77,45,58.4,10,13,180,31.3,,
"Mountain Lakes borough, New Jersey",2014,1296,1194,92.1,1674,507,30.3,1722,497,28.9,8,1576,484,30.7,311,19.7,76,3,,
"Mountainside borough, New Jersey",2014,2322,1786,76.9,2677,760,28.4,2684,458,17.1,23,1921,439,22.9,305,15.9,718,15.2,,
"Mullica Hill CDP, New Jersey",2014,1591,1229,77.2,1832,669,36.5,1943,531,27.3,60,991,160,16.1,332,33.5,830,26.4,,
"Mystic Island CDP, New Jersey",2014,3181,2290,72,3264,944,28.9,3395,750,22.1,31,1500,412,27.5,343,22.9,2473,43.2,,
"National Park borough, New Jersey",2014,1041,758,72.8,1092,388,35.5,1270,397,31.3,52,661,127,19.2,87,13.2,1054,50.7,,
"Navesink CDP, New Jersey",2014,538,432,80.3,641,263,41,675,163,24.1,0,539,199,36.9,52,9.6,271,26.3,,
"Neptune City borough, New Jersey",2014,1981,1307,66,1948,745,38.2,2104,762,36.2,100,1130,336,29.7,178,15.8,1298,37.3,,
"Netcong borough, New Jersey",2014,1429,779,54.5,1399,557,39.8,1364,570,41.8,28,640,238,37.2,75,11.7,1035,45.4,,
"New Brunswick city, New Jersey",2014,13866,8233,59.4,22201,15530,70,22666,14710,64.9,1016,24270,2581,10.6,14571,60,7128,28,,
"New Egypt CDP, New Jersey",2014,795,585,73.6,842,221,26.2,865,205,23.7,23,491,87,17.7,79,16.1,716,48.2,,
"New Milford borough, New Jersey",2014,6175,4203,68.1,6428,2043,31.8,7218,1948,27,140,4178,766,18.3,1130,27,3260,28.6,,
"New Providence borough, New Jersey",2014,4441,3381,76.1,4655,1225,26.3,4852,927,19.1,150,3452,595,17.2,733,21.2,1166,13.9,,
"New Village CDP, New Jersey",2014,171,90,52.6,147,38,25.9,167,37,22.2,0,65,4,6.2,13,20,122,42.7,,
"Newark city, New Jersey",2014,91771,58174,63.4,108132,61462,56.8,110385,55746,50.5,4382,79091,15336,19.4,21546,27.2,61664,35.3,,
"Newfield borough, New Jersey",2014,592,470,79.4,640,183,28.6,743,216,29.1,20,431,112,26,93,21.6,445,38.1,,
"Newton town, New Jersey",2014,3170,1796,56.7,3126,1329,42.5,3545,1066,30.1,76,1761,523,29.7,256,14.5,2265,41.5,,
"North Arlington borough, New Jersey",2014,6155,4501,73.1,6340,2201,34.7,6645,1698,25.6,168,3467,615,17.7,1047,30.2,3752,33.6,,
"North Beach Haven CDP, New Jersey",2014,1045,724,69.3,962,184,19.1,1019,149,14.6,7,248,58,23.4,107,43.1,487,26.5,,
"North Caldwell borough, New Jersey",2014,2061,1764,85.6,2473,607,24.5,2468,417,16.9,27,1884,471,25,212,11.3,612,14.3,,
"North Cape May CDP, New Jersey",2014,1322,766,57.9,1079,358,33.2,1360,343,25.2,123,390,37,9.5,78,20,1034,46.5,,
"North Haledon borough, New Jersey",2014,2969,2427,81.7,3355,847,25.2,3583,806,22.5,111,1853,363,19.6,426,23,1738,28.3,,
"North Middletown CDP, New Jersey",2014,1064,809,76,1217,349,28.7,1253,385,30.7,88,828,151,18.2,196,23.7,903,42.8,,
"North Plainfield borough, New Jersey",2014,7255,5067,69.8,8556,3154,36.9,8768,2846,32.5,288,5786,1073,18.5,1217,21,4962,34,,
"North Wildwood city, New Jersey",2014,1944,1173,60.3,1523,305,20,1880,363,19.3,55,576,93,16.1,82,14.2,1084,33.9,,
"Northfield city, New Jersey",2014,3089,2189,70.9,3400,1045,30.7,3458,800,23.1,106,2231,616,27.6,330,14.8,1875,31.9,,
"Northvale borough, New Jersey",2014,1618,1270,78.5,1963,710,36.2,1891,423,22.4,66,1295,269,20.8,315,24.3,892,27.3,,
"Norwood borough, New Jersey",2014,1942,1626,83.7,2318,530,22.9,2539,487,19.2,104,1345,341,25.4,244,18.1,1109,26,,
"Oak Valley CDP, New Jersey",2014,1224,901,73.6,1309,454,34.7,1570,412,26.2,78,778,230,29.6,222,28.5,1373,58.2,,
"Oakhurst CDP, New Jersey",2014,1312,1105,84.2,1351,279,20.7,1776,612,34.5,9,1227,305,24.9,379,30.9,497,19.9,,
"Oakland borough, New Jersey",2014,4275,3505,82,4928,1370,27.8,5270,1272,24.1,110,3818,738,19.3,916,24,1795,20.6,,
"Oaklyn borough, New Jersey",2014,1688,920,54.5,1676,681,40.6,1767,549,31.1,32,791,149,18.8,237,30,1040,35.1,,
"Ocean Acres CDP, New Jersey",2014,5573,4351,78.1,6218,1795,28.9,6749,1477,21.9,248,4413,1143,25.9,876,19.9,4496,41.9,,
"Ocean City city, New Jersey",2014,5659,3151,55.7,4684,1270,27.1,5486,1225,22.3,100,1925,515,26.8,611,31.7,2177,24,,
"Ocean Gate borough, New Jersey",2014,818,599,73.2,826,329,39.8,897,282,31.4,37,514,126,24.5,136,26.5,545,37.7,,
"Ocean Grove CDP, New Jersey",2014,1771,708,40,1174,482,41.1,1768,523,29.6,0,448,90,20.1,166,37.1,700,25.4,,
"Oceanport borough, New Jersey",2014,2093,1574,75.2,2255,806,35.7,2348,375,16,81,1605,344,21.4,303,18.9,995,24.8,,
"Ogdensburg borough, New Jersey",2014,823,662,80.4,936,273,29.2,923,188,20.4,19,650,130,20,95,14.6,579,36.3,,
"Old Bridge CDP, New Jersey",2014,7808,6238,79.9,9354,2935,31.4,9896,2505,25.3,361,6014,1398,23.2,1525,25.4,4737,28.9,,
"Old Tappan borough, New Jersey",2014,1949,1623,83.3,2138,540,25.3,2630,602,22.9,57,1555,443,28.5,216,13.9,789,19.7,,
"Olivet CDP, New Jersey",2014,524,436,83.2,527,64,12.1,599,116,19.4,8,325,47,14.5,87,26.8,270,27.4,,
"Oradell borough, New Jersey",2014,2628,2176,82.8,2964,785,26.5,3359,649,19.3,40,2578,481,18.7,528,20.5,748,13.8,,
"Oxford CDP, New Jersey",2014,482,282,58.5,477,180,37.7,438,93,21.2,4,179,35,19.6,29,16.2,398,49.3,,
"Palisades Park borough, New Jersey",2014,7412,5063,68.3,9273,4117,44.4,8460,2873,34,200,3582,754,21,1361,38,4561,29.7,,
"Palmyra borough, New Jersey",2014,3272,1868,57.1,2937,1064,36.2,3324,961,28.9,87,1329,229,17.2,367,27.6,1969,35.8,,
"Panther Valley CDP, New Jersey",2014,1638,847,51.7,1292,405,31.3,1597,381,23.9,61,704,94,13.4,259,36.8,385,15.1,,
"Paramus borough, New Jersey",2014,8435,6809,80.7,10592,3004,28.4,11799,2802,23.7,184,6533,1441,22.1,1806,27.6,4499,23.1,,
"Park Ridge borough, New Jersey",2014,3225,2259,70,3242,925,28.5,3637,776,21.3,94,2384,532,22.3,560,23.5,1376,22.6,,
"Passaic city, New Jersey",2014,20044,14611,72.9,26008,14665,56.4,25367,12174,48,804,23004,5192,22.6,3720,16.2,14102,35.1,,
"Paterson city, New Jersey",2014,43462,32061,73.8,53109,27362,51.5,59929,29534,49.3,2520,40407,8624,21.3,8785,21.7,35720,40.1,,
"Paulsboro borough, New Jersey",2014,2216,1456,65.7,1790,814,45.5,2665,1288,48.3,74,1680,459,27.3,115,6.8,1870,49.7,,
"Peapack and Gladstone borough, New Jersey",2014,939,669,71.2,978,268,27.4,1120,253,22.6,28,634,115,18.1,131,20.7,272,15,,
"Pedricktown CDP, New Jersey",2014,211,143,67.8,188,53,28.2,222,73,32.9,4,153,32,20.9,52,34,138,40.4,,
"Pemberton borough, New Jersey",2014,608,399,65.6,521,144,27.6,714,211,29.6,32,270,57,21.1,60,22.2,334,30.3,,
"Pemberton Heights CDP, New Jersey",2014,1216,557,45.8,1091,397,36.4,1207,578,47.9,39,573,101,17.6,297,51.8,633,35.9,,
"Pennington borough, New Jersey",2014,1038,694,66.9,977,287,29.4,1153,187,16.2,20,682,224,32.8,98,14.4,233,13,,
"Penns Grove borough, New Jersey",2014,1841,1221,66.3,1821,1093,60,1910,908,47.5,138,1642,468,28.5,210,12.8,1011,34.1,,
"Pennsville CDP, New Jersey",2014,4881,3276,67.1,4791,1567,32.7,5123,1242,24.2,252,2424,704,29,535,22.1,3455,41.6,,
"Perth Amboy city, New Jersey",2014,16306,12097,74.2,19028,8845,46.5,20723,8525,41.1,854,12530,2533,20.2,2384,19,11086,34,,
"Phillipsburg town, New Jersey",2014,6101,4001,65.6,5476,2008,36.7,6516,1996,30.6,179,3456,766,22.2,656,19,4416,44,,
"Pine Beach borough, New Jersey",2014,818,636,77.8,800,242,30.3,1040,301,28.9,0,606,124,20.5,160,26.4,481,31.8,,
"Pine Hill borough, New Jersey",2014,3968,2619,66,3562,1431,40.2,4653,1776,38.2,296,2456,443,18,716,29.2,2556,36.6,,
"Pine Lake Park CDP, New Jersey",2014,2995,2407,80.4,3557,908,25.5,3658,775,21.2,111,2411,416,17.3,558,23.1,2677,43.1,,
"Pine Ridge at Crestwood CDP, New Jersey",2014,1439,677,47,1094,201,18.4,1145,93,8.1,0,21,0,0,21,100,1106,50,,
"Pine Valley borough, New Jersey",2014,1,1,100,1,0,0,1,0,0,0,0,0,-,0,-,0,0,,
"Pitman borough, New Jersey",2014,3492,2281,65.3,3445,1028,29.8,3867,916,23.7,60,2346,581,24.8,471,20.1,2117,33.7,,
"Plainfield city, New Jersey",2014,14518,10448,72,20717,10763,52,19582,8882,45.4,1086,11932,2471,20.7,2622,22,10273,31.1,,
"Plainsboro Center CDP, New Jersey",2014,1440,756,52.5,1046,222,21.2,1405,553,39.4,44,616,82,13.3,259,42,104,4.7,,
"Pleasant Plains CDP, New Jersey",2014,186,186,100,279,47,16.8,329,90,27.4,11,198,12,6.1,62,31.3,55,10.7,,
"Pleasantville city, New Jersey",2014,6645,4403,66.3,7455,3713,49.8,8552,3492,40.8,372,4875,1056,21.7,886,18.2,4564,34.5,,
"Point Pleasant Beach borough, New Jersey",2014,1882,1244,66.1,1693,551,32.5,2209,681,30.8,58,1254,417,33.3,255,20.3,826,24.9,,
"Point Pleasant borough, New Jersey",2014,7199,4814,66.9,7002,2203,31.5,8290,2395,28.9,259,4462,1223,27.4,951,21.3,4013,31.3,,
"Pomona CDP, New Jersey",2014,1974,1499,75.9,2447,692,28.3,3110,1033,33.2,27,2111,367,17.4,578,27.4,1330,28.4,,
"Pompton Lakes borough, New Jersey",2014,4151,2735,65.9,4466,1544,34.6,4820,1152,23.9,78,2795,725,25.9,690,24.7,2960,37.1,,
"Port Colden CDP, New Jersey",2014,43,26,60.5,55,29,52.7,57,29,50.9,0,12,12,100,0,0,44,44,,
"Port Monmouth CDP, New Jersey",2014,1387,1011,72.9,1514,569,37.6,1625,422,26,31,1108,153,13.8,376,33.9,898,34.7,,
"Port Murray CDP, New Jersey",2014,58,16,27.6,58,42,72.4,32,0,0,0,0,0,-,0,-,73,81.1,,
"Port Norris CDP, New Jersey",2014,510,380,74.5,624,329,52.7,548,165,30.1,57,282,85,30.1,18,6.4,437,43.8,,
"Port Reading CDP, New Jersey",2014,1279,1019,79.7,1335,487,36.5,1646,444,27,75,941,235,25,165,17.5,1078,42.4,,
"Port Republic city, New Jersey",2014,377,300,79.6,481,152,31.6,418,81,19.4,14,237,52,21.9,56,23.6,228,27.8,,
"Presidential Lakes Estates CDP, New Jersey",2014,774,620,80.1,964,301,31.2,945,228,24.1,0,652,129,19.8,215,33,688,42.4,,
"Princeton Junction CDP, New Jersey",2014,910,664,73,886,227,25.6,1083,267,24.7,53,679,116,17.1,208,30.6,90,5.5,,
